ref_value,majority_label,label
http://addons.mozilla.org,vendor,trad_news
http://americanart.si.edu,cultural,cultural
http://amturing.acm.org,no_profit,ne
http://archive.org,no_profit,nw
http://art.famsf.org,cultural,cultural
http://backuppc.cvs.sourceforge.net,vendor,non_trad_news
http://bbfc.co.uk,cultural,nw
http://bbti.bodleian.ox.ac.uk,cultural,nw
http://blog.mathieui.net,yes,ne
http://blog.torproject.org,no,non_trad_news
http://blogs.windows.com,vendor,non_trad_news
http://books.google.co.uk,vendor,vendor
http://chem.nlm.nih.gov,no,nw
http://chibi.ubc.ca,academia_uni,nw
http://collection.cooperhewitt.org,cultural,cultural
http://collections.artsmia.org,cultural,cultural
http://collections.britishart.yale.edu,cultural,ne
http://collections.lacma.org,cultural,cultural
http://commons.wikimedia.org,cultural,nw
http://daccess-ods.un.org,yes,ne
http://data.ordnancesurvey.co.uk,cultural,nw
http://directory.fsf.org,no_profit,no_profit
http://electronicintifada.net,trad_news,non_trad_news
http://en.mediamass.net,trad_news,non_trad_news
http://en.wikisource.org,no_profit,ne
http://eprints.lancs.ac.uk,academia_uni,academia_uni
http://espn.go.com,trad_news,trad_news
http://fdrmx.com,non_trad_news,non_trad_news
http://fedoraproject.org,no_profit,nw
http://feed.snapdo.com,vendor,nw
http://ffilms.org,no_profit,nw
http://fie.org,no_profit,nw
http://firstcycling.com,no,non_trad_news
http://flymotorsich.com,ne,nw
http://fmg.ac,cultural,academia_other
http://forum.mql4.com,no_profit,ne
http://forums.comodo.com,vendor,ne
http://fossilworks.org,academia_uni,ne
http://freemind.sourceforge.net,no_profit,ne
http://ftp.debian-ports.org,yes,nw
http://geonames.usgs.gov,yes,nw
http://git.gnome.org,no_profit,nw
http://git.kernel.org,no_profit,trad_news
http://github.com,no_profit,nw
http://groups.google.com,no_profit,ne
http://iba-world.com,nw,ne
http://id.loc.gov,cultural,yes
http://identifiers.org,academia_uni,nw
http://iditarod.com,cultural,non_profit
http://independentlibraries.co.uk,cultural,cultural
http://instagram.com,nw,nw
http://itunes.apple.com,vendor,trad_news
http://killiefc.com,no_profit,non_trad_news
http://lawandorder.wikia.com,political,non_trad_news
http://library.la84.org,nw,nw
http://lists.alioth.debian.org,no,ne
http://lists.freebsd.org,no,trad_news
http://lists.gnu.org,no_profit,non_trad_news
http://lists.nongnu.org,no_profit,nw
http://m.timesofindia.com,non_trad_news,trad_news
http://mail-archives.apache.org,no_profit,nw
http://man.9front.org,no,non_trad_news
http://marvel.com,trad_news,cultural
http://movie-locations.com,no,non_trad_news
http://movieweb.com,trad_news,non_trad_news
http://mpse.org,cultural,cultural
http://new.liveauctioneers.com,no,nw
http://olat.org,no,academia_uni
http://oneprocycling.com,no_profit,ne
http://peerj.com,academia_pub,trad_news
http://phoronix.com,no,non_trad_news
http://planetarynames.wr.usgs.gov,academia_uni,ne
http://pubchem.ncbi.nlm.nih.gov,academia_pub,no_profit
http://puppet.com,no_profit,nw
http://ratings.fide.com,no,nw
http://runeberg.org,cultural,cultural
http://sourceforge.net,no,ne
http://spamassassin.apache.org,no_profit,nw
http://speedskatingstats.com,no,ne
http://splitsider.com,non_trad_news,non_trad_news
http://sports.yahoo.com,non_trad_news,non_trad_news
http://support.google.com,no_profit,nw
http://tools.ietf.org,no_profit,nw
http://uk.soccerway.com,no,nw
http://viaf.org,cultural,ne
http://vimeo.com,no_profit,nw
http://vk.com,nw,nw
http://vocab.getty.edu,no,cultural
http://web.archive.org,no_profit,trad_news
http://whc.unesco.org,yes,ne
http://www.4shared.com,no,nw
http://www.aada.edu,academia_uni,cultural
http://www.allmusic.com,no,non_trad_news
http://www.arabianbusiness.com,non_trad_news,trad_news
http://www.archive.org,cultural,non_profit
http://www.archlinux.org,vendor,nw
http://www.artistdirect.com,non_trad_news,nw
http://www.artsjournal.com,non_trad_news,nw
http://www.audacityteam.org,vendor,non_trad_news
http://www.bbc.co.uk,trad_news,trad_news
http://www.billgladstone.ca,yes,no_profit
http://www.bindingdb.org,academia_uni,nw
http://www.bizjournals.com,trad_news,trad_news
http://www.blackfilm.com,no_profit,non_trad_news
http://www.blakeschool.org,academia_uni,ne
http://www.blend4web.com,vendor,nw
http://www.boxofficemojo.com,no,ne
http://www.bristol.ac.uk,academia_uni,academia_uni
http://www.britannica.com,cultural,trad_news
http://www.brooklynmuseum.org,cultural,cultural
http://www.businessinsider.com,non_trad_news,trad_news
http://www.bvbinfo.com,no_profit,nw
http://www.canada.com,non_trad_news,trad_news
http://www.catholic-hierarchy.org,political,non_trad_news
http://www.cb300.com,no,nw
http://www.cdbaby.com,vendor,vendor
http://www.census.gov,yes,non_profit
http://www.ciaaw.org,academia_uni,academia_pub
http://www.clsp.jhu.edu,academia_uni,academia_uni
http://www.coolantarctica.com,yes,non_trad_news
http://www.crawltrack.net,vendor,non_trad_news
http://www.crunchbase.com,no,ne
http://www.cyclingnews.com,non_trad_news,trad_news
http://www.debian.org,no_profit,no_profit
http://www.dubaicityguide.com,no,ne
http://www.dulwichpicturegallery.org.uk,cultural,cultural
http://www.e-yearbook.com,vendor,nw
http://www.edanhughes.com,yes,nw
http://www.entente-ee.com,cultural,nw
http://www.esrb.org,no_profit,trad_news
http://www.eurodressage.com,non_trad_news,non_trad_news
http://www.eurohandball.com,no_profit,ne
http://www.europarl.europa.eu,yes,trad_news
http://www.filmreference.com,non_trad_news,nw
http://www.findagrave.com,no,non_trad_news
http://www.fundacionbancosantander.com,cultural,cultural
http://www.futhead.com,no,nw
http://www.fye.com,vendor,nw
http://www.gc-cup.com,ne,nw
http://www.genome.gov,yes,non_profit
http://www.geonames.org,no,ne
http://www.geopostcodes.com,vendor,vendor
http://www.getty.edu,cultural,cultural
http://www.ghostscript.com,no_profit,nw
http://www.gmv.com,cultural,ne
http://www.gracesguide.co.uk,cultural,ne
http://www.guggenheim.org,cultural,cultural
http://www.hardcoregamer.com,no,ne
http://www.henry-moore.org,cultural,cultural
http://www.hewlett.org,political,nw
http://www.hmdb.ca,no,academia_pub
http://www.holyhead.com,yes,non_trad_news
http://www.huffingtonpost.com,non_trad_news,non_trad_news
http://www.independent.co.uk,trad_news,trad_news
http://www.instagram.com,nw,ne
http://www.issf-sports.org,no_profit,trad_news
http://www.ittf.com,no,ne
http://www.itu.int,yes,nw
http://www.johnkcastle.com,yes,nw
http://www.jrrio.com,yes,ne
http://www.judoinside.com,non_trad_news,non_trad_news
http://www.kde.org,vendor,non_trad_news
http://www.khronos.org,vendor,ne
http://www.laquadrature.net,political,ne
http://www.leparcorama.com,yes,nw
http://www.liferay.com,vendor,ne
http://www.liveleak.com,nw,non_trad_news
http://www.livius.org,no,non_trad_news
http://www.lulu.com,vendor,vendor
http://www.lutyenstrust.org.uk,cultural,cultural
http://www.lynnnews.co.uk,trad_news,trad_news
http://www.mba.ac.uk,academia_uni,nw
http://www.metacritic.com,non_trad_news,trad_news
http://www.metalstorm.net,non_trad_news,non_trad_news
http://www.metmuseum.org,cultural,cultural
http://www.mfa.org,cultural,cultural
http://www.microsofttranslator.com,vendor,ne
http://www.mozilla.org,no_profit,no_profit
http://www.music-bazaar.com,no_profit,vendor
http://www.nationalgallery.org.uk,cultural,cultural
http://www.nationaltrustcollections.org.uk,cultural,ne
http://www.ncbi.nlm.nih.gov,academia_uni,nw
http://www.newyorker.com,trad_news,trad_news
