ref_value,majority_label,label
http://addons.mozilla.org,vendor,vendor
http://americanart.si.edu,cultural,cultural
http://amturing.acm.org,no_profit,academia_uni
http://archive.org,no_profit,no_profit
http://art.famsf.org,cultural,cultural
http://backuppc.cvs.sourceforge.net,vendor,dn
http://bbfc.co.uk,cultural,gov
http://bbti.bodleian.ox.ac.uk,cultural,academia_other
http://blog.mathieui.net,yes,non_trad_news
http://blog.torproject.org,no,no_profit
http://blogs.windows.com,vendor,non_trad_news
http://books.google.co.uk,vendor,vendor
http://chem.nlm.nih.gov,no,academia_pub
http://chibi.ubc.ca,academia_uni,academia_uni
http://collection.cooperhewitt.org,cultural,cultural
http://collections.artsmia.org,cultural,cultural
http://collections.britishart.yale.edu,cultural,cultural
http://collections.lacma.org,cultural,cultural
http://commons.wikimedia.org,cultural,no_profit
http://daccess-ods.un.org,yes,no_profit
http://data.ordnancesurvey.co.uk,cultural,gov
http://directory.fsf.org,no_profit,no_profit
http://electronicintifada.net,trad_news,non_trad_news
http://en.mediamass.net,trad_news,non_trad_news
http://en.wikisource.org,no_profit,no_profit
http://eprints.lancs.ac.uk,academia_uni,academia_uni
http://espn.go.com,trad_news,trad_news
http://fdrmx.com,non_trad_news,non_trad_news
http://fedoraproject.org,no_profit,no_profit
http://feed.snapdo.com,vendor,nw
http://ffilms.org,no_profit,trad_news
http://fie.org,no_profit,trad_news
http://firstcycling.com,no,non_trad_news
http://flymotorsich.com,ne,non_trad_news
http://fmg.ac,cultural,academia_other
http://forum.mql4.com,no_profit,non_trad_news
http://forums.comodo.com,vendor,vendor
http://fossilworks.org,academia_uni,academia_pub
http://freemind.sourceforge.net,no_profit,open_source
http://ftp.debian-ports.org,yes,nw
http://geonames.usgs.gov,yes,gov
http://git.gnome.org,no_profit,dn
http://git.kernel.org,no_profit,dn
http://github.com,no_profit,trad_news
http://groups.google.com,no_profit,trad_news
http://iba-world.com,nw,trad_news
http://id.loc.gov,cultural,cultural
http://identifiers.org,academia_uni,academia_pub
http://iditarod.com,cultural,no_profit
http://independentlibraries.co.uk,cultural,no_profit
